country,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU,SAU
2018-Q2,104051.6,133672.6,143595.6,779994.3,648010.4,658617.7,20264.8,19254.1,18164.9,357455.5,341749.9,345356.5,98631.7,78992.4,81134.8,34863.9,25669.9,26733.5,67068.6,54501.6,57884.6,367410.2,261336.5,268362.7,40128.4,36231.1,37056.3,35806.4,27259.0,27566.2,50496.1,33765.6,33806.6,149815.1,89461.7,92434.5,24095.5,20117.4,19614.6,798575.6,665520.9,675611.0,3194.3,1701611.7,798575.6,122.235026347,,0.549653165,1.637706314,51082.9,49299.7,104.089913847,665520.9,675611.0,2613.25,1642212.1,798575.6,808482.0,200446.7,20509.4,10154.0,10355.4,18581.3,17510.5,16993.3,39105.8,494214.2,381478.1,390982.7,300491.2,,243823.4,243823.4,493966.5,193723.0,,137654.7,147159.3,661587.6,504825.6,636165.3,519665.3,961077.6,810084.8,200309.8,150370.1,141032.7,172286.5,,162383.7,154214.1,28023.3,-12013.6,-13181.4,200309.8,299490.0,,305259.2,310420.7,281109.0,18381.0,195438.4,,171586.5,166825.1,133019.8,62418.7,33310.8,1.87722,28023.3,-12013.6
2018-Q3,125830.9,146528.7,148089.8,778720.1,656543.0,665833.8,19784.2,18266.7,18226.2,374810.4,357799.1,350617.6,98470.6,80941.4,81467.4,36883.7,27130.6,26559.4,71605.8,59167.9,58479.7,347241.9,253346.6,270430.6,40907.5,36301.8,38077.7,34246.4,26444.4,27760.4,49000.9,32880.3,34045.9,128671.0,79517.7,92301.3,22810.3,19034.3,19765.6,801570.6,678092.6,687282.0,3206.28,1716155.9,801570.6,120.60994588,,1.727480857,2.849077735,51203.8,49844.0,105.888047183,678092.6,687282.0,2658.39,1670581.0,801495.8,808580.6,235963.6,18512.4,7336.6,11175.8,22850.5,21549.7,21448.3,37036.9,460594.9,358937.5,382912.6,300351.0,,241528.0,241528.0,460343.2,160244.0,,117409.5,141384.6,649533.7,508891.9,580804.3,475856.4,961562.0,816161.3,215144.7,172626.4,156279.7,143877.6,,136212.6,158988.9,71267.1,36413.9,-2709.3,215069.9,312028.2,,307269.4,316680.2,288445.0,23583.2,186197.3,,160740.7,168590.3,128021.4,58175.9,33516.2,1.86829,71267.1,36413.9
2018-Q4,95800.5,163836.7,136939.2,801086.9,690138.8,676464.3,18036.0,15974.5,18340.5,365550.2,356750.9,359039.3,100753.6,80761.3,79697.4,36265.3,26746.6,26199.4,73939.4,61427.2,59362.6,381235.4,290666.8,272885.1,44294.0,39794.2,38292.5,39161.4,30735.7,28137.5,51069.8,34313.2,34250.3,149020.6,104876.0,92899.4,23750.2,19520.3,19942.7,825304.3,713108.2,695870.5,3301.22,1752749.2,825304.3,122.648437085,,1.249629382,4.317666022,51978.2,50160.5,107.211255332,713108.2,695870.5,2691.61,1691457.1,825379.2,830718.0,161921.4,19649.3,5584.9,14064.4,24217.4,22969.4,19406.2,38425.7,553136.9,451336.1,391164.8,302887.5,,242139.7,242139.7,552890.9,250249.4,,209196.5,149025.2,702312.2,525849.7,710597.6,604942.0,1009526.2,871377.9,176366.9,97935.4,167766.5,183747.2,,175137.8,156067.9,-7380.4,-77202.5,11698.6,176441.7,307214.0,,345528.2,320843.7,290151.0,17063.0,211413.5,,181691.5,183904.5,126895.9,84517.6,33720.9,1.88345,-7380.4,-77202.5
2019-Q1,75526.6,121417.7,133092.7,736577.5,666572.8,663831.0,20991.4,19596.8,18492.2,306502.7,340458.0,342095.1,101650.7,83474.2,80627.4,37833.3,27109.9,26904.1,73024.3,60119.7,60646.1,371250.2,279408.1,276339.6,43744.4,39568.6,38815.3,34626.3,26725.0,28221.5,53932.6,36064.4,34941.9,141481.6,96813.3,93576.3,24441.0,20117.1,20138.5,755656.8,684930.4,686232.5,3022.63,1696124.8,755656.8,113.875332845,,-1.385029823,2.130429124,50016.9,49188.4,105.726347472,684930.4,686232.5,2654.33,1668029.9,755656.8,764396.2,191204.8,19082.9,8739.3,10343.6,19079.3,18357.6,22401.5,35038.4,467229.9,370313.0,396637.4,311794.2,,256854.8,256854.8,467229.9,155435.6,,113458.2,139782.5,650277.1,537713.4,594541.2,494776.1,920918.3,834506.6,212900.4,193199.7,156502.5,163973.7,,155776.6,151533.1,48926.7,37423.1,4969.4,212900.4,270641.2,,296793.2,306432.5,249100.3,21540.9,195114.6,,175375.5,173339.8,132191.8,62922.8,33911.0,1.78208,48926.7,37423.1
2019-Q2,64958.0,101020.3,107173.4,765010.0,652447.8,664350.7,20821.5,19661.8,18768.1,325852.3,334936.0,338276.1,95624.3,78587.2,80678.8,37965.5,26506.6,27636.4,72634.5,58457.0,62183.7,380370.7,271343.4,279670.1,43107.1,38581.0,39904.8,38262.3,28686.5,28770.5,50920.6,34462.4,34576.8,150092.0,90450.4,93989.2,25354.2,20706.2,20245.1,788245.0,674404.9,686151.2,3152.98,1742479.1,788245.0,118.800360971,,-0.011855107,1.560093186,51078.6,48890.4,105.7138135,674404.9,686151.2,2654.02,1667832.1,788245.0,800801.2,191230.1,24679.5,12556.2,12123.4,23235.0,21957.1,21800.5,34653.5,501873.4,393013.7,398979.6,316822.5,,258760.2,258760.2,501873.4,185050.9,,134253.4,140219.4,685541.7,542698.9,648520.4,533570.3,960158.3,833999.4,221413.6,180371.0,179998.1,191601.9,,177535.2,160918.8,29811.7,2835.8,19079.4,221413.6,274616.5,,291300.5,296496.2,252631.0,21985.5,209658.6,,190280.2,189322.8,151818.6,57840.0,34113.7,1.80948,29811.7,2835.8
2019-Q3,58877.6,99715.3,102465.9,763430.2,656300.9,663128.2,20256.8,18772.1,18606.4,329445.7,341854.8,335653.3,96185.5,80566.2,81805.0,40068.3,27951.6,27492.9,78931.1,64752.2,63452.0,373659.4,267722.4,281375.6,43313.8,38363.0,39590.4,36705.5,28032.8,29089.1,49655.8,33799.0,34880.1,140950.5,83224.0,94255.3,24102.8,19551.4,20108.7,786489.3,678162.2,685193.0,3145.96,1760703.8,786489.3,118.701505787,,-0.139645689,-0.303961093,51302.5,48528.6,105.566188717,678162.2,685193.0,2650.31,1665503.1,786409.4,788611.0,182392.4,13968.2,2201.6,11766.7,23059.1,21861.3,22064.8,34002.6,498645.1,386846.8,401286.5,319642.9,,259207.5,259207.5,498645.1,179002.2,,127639.3,142079.0,696150.9,551849.5,627381.1,508255.9,958230.0,836923.8,228966.6,191600.1,181440.7,167842.7,,153891.9,171208.6,61123.9,37708.2,10232.1,228886.8,262079.1,,285074.3,294775.4,235886.7,26192.4,203201.5,,185358.9,192309.5,145451.5,57750.0,34320.1,1.78676,61123.9,37708.2
2019-Q4,51584.4,109862.2,88045.3,787655.5,689450.6,675059.2,18418.0,16376.5,18541.5,331178.9,342470.9,345250.8,99274.5,81272.7,80799.5,39181.1,28387.8,27921.1,81707.2,67801.2,64863.8,398877.5,302215.4,283345.9,46962.3,41972.1,40177.6,41954.8,31919.5,29300.4,51883.7,35292.7,35228.8,151234.0,105258.6,93925.6,25135.7,19971.3,19849.7,814226.5,714333.3,695851.3,3256.91,1825692.5,814226.5,121.005517568,,1.555515829,-0.002768216,52875.9,48986.8,107.208287493,714333.3,695851.3,2691.54,1691410.2,814306.4,820432.3,174813.2,19597.8,6125.9,13471.8,26571.0,24882.8,20792.0,33513.0,536135.5,438693.4,391963.5,319655.4,,256879.4,256879.4,536135.5,216480.1,,181814.0,135084.0,730644.7,577659.6,678784.3,572628.5,995282.6,884262.3,226506.7,165777.7,215842.4,180536.3,,165526.7,169070.0,45970.4,251.0,46772.5,226586.5,264637.8,,306602.7,282361.4,243446.4,21191.5,213053.5,,196740.6,194316.0,144899.5,68154.0,34527.9,1.78393,45970.4,251.0
2020-Q1,30322.0,119265.6,129736.2,697256.7,656515.5,651727.1,21132.9,19562.2,18457.8,259705.2,326046.4,326809.3,94540.5,76119.3,72350.8,40028.6,28421.2,28054.6,74066.4,60050.6,60798.9,376390.0,282485.7,278405.4,44640.4,40917.1,40323.2,37396.1,28794.4,29711.6,53299.3,35735.8,34613.1,143760.6,97223.5,93551.2,23227.2,19764.3,19407.3,722186.6,675667.3,674772.4,2888.75,1745903.6,722186.6,110.679810618,-3.029212804,-3.029212804,-1.669997303,50153.1,47115.9,103.960720321,675667.3,674772.4,2610.0,1640173.8,722186.6,716381.1,119335.8,1191.0,-5805.5,6996.5,24929.9,19151.8,23045.3,32263.6,482006.5,374821.3,397878.8,313639.0,-0.885990749,254603.5,254603.5,482006.5,168367.4,6.063824912,120217.8,143275.3,664524.4,532618.6,620105.1,503031.4,874083.8,804957.6,209858.1,181580.4,147157.4,169795.9,-13.835060624,155403.4,145679.0,40062.2,26176.9,1478.3,209858.1,209559.5,-0.218134518,272339.0,281745.4,191685.0,17874.5,179237.4,-21.772180279,153073.4,152009.2,132380.8,46879.5,34811.5,1.65459,40062.2,26176.9
2020-Q2,-46229.3,125069.7,124582.1,573043.7,604991.1,622155.9,20739.5,17748.7,17529.7,171057.5,313798.6,318274.3,73975.7,69251.3,71841.6,35707.3,25904.7,27774.5,56773.1,45596.5,49688.7,345539.3,247539.1,258577.3,35401.9,32113.0,34139.5,38932.9,29693.9,29999.9,50192.6,34264.7,34330.8,143966.9,88643.9,93551.8,20271.9,17227.2,16866.6,598320.8,624268.1,641554.3,2393.28,1586260.7,598320.8,96.444397006,-7.802949128,-4.922860236,-6.499561328,45307.2,44540.9,98.842879359,624268.1,641554.3,2481.52,1559430.4,598320.8,603744.5,62544.4,9906.8,5423.7,4483.1,25277.1,19277.0,19398.4,32393.3,441663.6,342115.0,353127.1,264477.0,-17.683021928,211455.4,211455.4,441663.6,177186.6,4.87668947,130659.6,141671.7,611106.2,471925.5,561649.6,454226.9,735365.3,744762.5,202886.5,157083.5,163845.1,153312.9,-15.79490455,139671.1,142365.5,49573.6,17412.3,21479.6,202886.5,123666.3,-2.189242609,272311.4,276179.8,119665.0,4594.1,169895.7,-21.983964508,147241.8,151597.7,124848.8,44930.8,35011.2,1.50876,49573.6,17412.3
2020-Q3,10174.0,97333.9,102467.4,668605.2,623176.6,627725.2,20770.2,18904.2,18530.0,247723.5,315185.3,310044.5,83612.6,71809.3,74505.9,42448.7,28680.7,28181.3,70655.2,58814.6,56639.4,357662.8,260406.5,270969.3,39510.0,35815.0,36624.1,36692.7,29484.8,30516.7,50493.7,34504.5,35628.6,139524.3,83808.3,93207.6,20786.8,17979.2,18353.0,699669.5,645835.6,650869.7,2798.68,1706330.7,699669.5,111.166833508,-6.464255328,1.451991996,-5.009292014,48455.3,44926.8,100.278070056,645835.6,650869.7,2517.55,1582073.2,699582.7,722448.2,105528.3,29551.5,22865.5,6686.0,31064.3,22659.0,23144.5,37366.6,500047.3,368538.1,383231.6,317389.4,-6.774236185,239477.8,239477.8,500047.3,182657.9,6.418048975,129060.3,143753.8,660358.7,522997.8,625112.1,480360.3,827740.3,757500.8,189448.2,179963.6,165170.7,156404.1,-13.067033282,136769.4,146977.6,33044.1,43194.2,18193.1,189361.5,165663.2,-12.994990011,232986.6,245668.5,160586.0,6795.6,155489.2,-26.305009844,135652.7,143201.2,123032.6,32340.5,35214.5,1.64017,33044.1,43194.2
2020-Q4,8224.4,112787.1,97596.3,697341.3,660400.2,644920.1,18868.7,16957.8,18652.1,247892.6,315929.1,317403.0,95857.6,79144.7,77585.0,42264.4,29070.4,28075.7,76266.4,64663.6,61933.3,388315.6,298442.9,280789.3,44670.2,39576.4,37313.6,42870.7,34218.2,31895.3,52346.2,36383.2,36318.9,149720.2,103842.3,93207.3,22442.0,19759.1,20120.8,733340.1,686592.3,666611.8,2933.36,1758473.6,733340.1,113.765022417,-4.201971931,2.418629803,-4.201971931,49647.5,45747.5,102.703425344,686592.3,666611.8,2578.44,1620337.7,733426.8,763249.3,77091.3,40820.6,29822.5,10998.1,35998.8,26192.1,21691.7,38327.2,564818.4,438302.9,389539.8,323196.7,-5.521808312,242695.0,242695.0,564818.4,241621.7,8.706221166,195607.9,146844.8,694011.2,546165.2,712035.8,562493.6,883418.8,825453.2,160297.3,135502.3,179475.7,184032.8,-11.405407934,152965.1,149786.9,-23735.5,-17462.8,29688.8,160384.1,186791.0,-10.739242128,277054.7,252037.9,180054.0,9353.6,178566.6,-20.520392331,164267.6,154441.6,137228.5,41338.1,35419.2,1.66813,-23735.5,-17462.8
2021-Q1,25610.7,79604.3,91794.7,703415.2,643090.6,636364.1,22392.6,20158.1,18662.7,259168.2,299401.0,296933.9,101639.9,83916.6,76916.8,41728.3,28936.2,28055.9,80269.2,65221.2,66306.3,380126.1,294595.4,292711.6,41206.2,39005.5,38606.6,38396.7,30590.6,33298.7,54855.7,38097.8,36974.9,142049.7,99028.4,93615.4,23348.6,22651.9,23909.7,745677.5,661498.8,658806.5,2982.71,1746956.1,745677.5,117.049474055,-5.323654065,-1.170882278,-2.366115948,,,101.500889138,661498.8,658806.5,2548.25,1601365.4,739044.4,751683.9,136849.0,20479.2,12639.5,7839.7,42262.3,18408.3,22442.5,38884.2,507195.6,379402.4,402305.1,338886.6,0.471211375,257437.3,258089.9,506554.5,168309.0,6.759599891,121965.0,144215.2,679956.6,545201.9,660111.8,510516.5,900304.6,790210.8,212871.2,202492.2,164706.8,192268.8,-16.206685687,162391.8,141669.3,20602.4,40100.4,23037.5,206879.3,214496.2,-12.502966465,238222.9,247057.8,212430.0,7918.0,188885.5,-20.097609036,158618.6,155263.2,137704.2,47232.3,,1.70738,20602.4,40100.4
2021-Q2,53939.8,92541.7,93360.4,721245.4,622316.2,647502.6,22074.6,18205.6,18470.9,291826.1,300660.8,302688.8,96833.9,75599.1,75824.6,38067.9,25971.3,27607.3,75856.8,65414.4,69909.9,369276.8,277478.6,298735.6,38292.1,35247.2,38528.6,40708.6,32439.6,35010.9,52794.5,37217.5,37306.9,141967.8,85877.9,93888.3,19657.0,21281.8,24091.0,776912.0,646175.1,672186.1,3107.65,1791273.2,776912.0,119.524962539,-3.400894479,2.030876421,4.774615464,,,103.562246762,646175.1,672186.1,2600.0,1633887.2,769954.3,784356.0,142270.4,27666.1,14401.7,13264.4,55666.6,23858.9,24683.5,41857.5,528556.3,387654.2,397889.9,342380.4,-0.998811577,254990.1,254313.7,527929.4,186175.9,6.286547807,132664.1,143576.2,675190.6,509492.2,685553.7,518261.9,922983.5,760113.2,194415.9,165979.2,180935.8,196663.3,-2.77806912,160040.8,164373.1,-2247.4,5938.3,16562.7,188085.2,239513.0,-12.782043597,242006.3,246269.8,238636.8,9156.1,185573.2,-21.308904235,149464.6,152909.4,140944.0,46569.6,,1.73488,-2247.4,5938.3
2021-Q3,87852.2,113379.5,117674.0,803680.8,670948.0,678680.2,22437.9,19274.4,18808.9,349505.0,338699.0,332270.4,109182.1,75422.1,76985.5,45031.5,28878.7,28413.9,80950.3,66891.0,67262.6,386706.4,284096.0,299187.1,43091.8,37354.2,38169.7,43266.7,35449.8,36867.5,50657.2,36093.7,37176.1,142595.1,86750.9,94780.6,26145.2,21556.3,24930.6,852652.2,692559.3,701700.3,3410.61,1900797.3,852652.2,125.659860607,0.840556435,4.390776593,7.809647305,,,108.109433652,692559.3,701700.3,2714.16,1705627.5,846435.2,863770.3,208381.5,27081.0,17335.1,9745.9,48971.4,21611.2,23020.1,42424.5,534721.1,393803.8,407667.5,352029.8,2.761772306,263358.9,263973.9,533484.0,182691.3,6.373494121,130445.0,143693.6,719357.3,540898.3,687498.0,517916.4,1005706.2,809146.6,230078.8,185375.9,176358.8,194855.8,-2.442953573,155922.5,164939.7,35222.9,29453.4,11419.1,225099.0,283941.7,-1.455213786,265861.0,278252.4,275967.0,10381.9,196089.4,-17.36226214,152481.4,160578.4,146555.8,39002.4,,1.7943,35222.9,29453.4
2021-Q4,108168.9,129584.1,121856.9,851889.5,709092.1,688119.6,20789.1,17344.0,18912.8,377650.7,346269.8,336418.7,125286.8,85587.0,81421.5,45070.2,29639.0,29266.7,81938.4,68996.3,69094.5,408379.5,315839.3,303521.4,47902.6,41983.6,38037.4,46649.3,37957.2,38287.5,52653.3,37374.2,37340.6,151020.6,106150.8,95523.7,28215.3,23377.1,25237.8,902843.8,746008.8,718768.6,3611.38,1972381.8,902843.8,129.897213856,3.293432907,2.43243052,7.824174452,,,110.739120512,746008.8,718768.6,2780.18,1747115.7,901763.1,914421.1,191333.3,28539.8,12658.0,15881.8,50954.3,36916.7,30649.0,43226.5,597829.6,457847.2,411846.6,354678.2,2.423555543,262694.8,263105.0,595185.8,243151.4,10.110342408,195152.4,148741.5,725511.7,559045.1,765411.4,593538.0,1057829.2,875304.5,196845.3,158577.5,185065.2,212715.6,6.16495246,168913.2,179493.1,-15870.3,-10335.8,5572.2,198408.4,336430.2,3.585852201,319206.6,292486.4,320487.0,11830.5,228261.3,-12.189661001,189622.4,170629.6,151138.7,51896.8,,1.83097,-15870.3,-10335.8
2022-Q1,185187.8,141078.7,146624.1,931437.8,707265.6,713168.9,24236.5,20812.7,19141.8,457857.6,347639.6,353847.2,143134.8,89259.1,82307.4,44161.7,30002.0,30419.7,85194.0,70232.4,70889.4,405182.0,308811.4,309760.2,43658.6,39106.6,36719.1,44585.1,34120.0,40150.8,55226.7,38546.3,37396.9,147256.7,103484.9,99839.4,29260.9,23321.2,24764.5,979448.5,728307.8,736993.0,3917.79,2071952.9,979448.5,137.434109113,5.912438977,2.535501045,11.867898925,,,113.546912069,728307.8,736993.0,2850.67,1791413.8,977463.7,989480.2,317586.8,22915.7,12016.7,10899.1,48010.6,21042.2,23824.2,43177.1,538497.5,398108.1,421866.0,362502.7,5.18550696,271295.2,270199.9,536932.5,175994.8,12.275330253,126812.9,151666.1,,,,,,,255763.2,189121.0,168502.9,232060.2,-2.984801914,182782.3,164023.6,23703.0,6338.6,4479.3,260836.9,389738.1,12.246684908,309276.4,316941.3,,,204550.4,-12.350441151,168197.7,170317.1,,,,1.89087,23703.0,6338.6
2022-Q2,195104.8,119935.1,121352.9,1039004.4,697546.4,725954.2,25172.5,18868.2,19383.9,570423.9,361345.1,361581.6,149564.2,85802.2,84631.0,45148.2,29494.2,31974.8,82606.6,68449.5,72074.7,398259.9,287838.9,313013.8,40561.1,35323.7,36318.4,47320.0,35385.5,41693.2,54302.8,37912.7,37997.7,148014.6,89684.9,100449.4,25454.7,21082.7,24480.4,1088322.1,718554.3,745771.7,4353.29,2184320.3,1088322.1,150.913422091,7.174012401,1.191147552,10.947209939,,,114.899423333,718554.3,745771.7,2884.63,1812752.2,1088078.0,1096077.6,371282.8,22517.4,7999.3,14518.1,49317.7,21007.9,19817.5,44044.8,581156.9,416458.3,423911.6,367027.4,3.421053857,268669.1,265667.4,578579.5,214129.5,17.145020006,147789.2,158244.2,,,,,,,312060.3,182160.9,200507.1,260694.1,13.624609074,200579.7,192105.1,51366.2,-18418.8,8402.0,315290.6,456828.2,11.712001382,312267.1,315431.5,,,261723.4,-0.122183591,192331.9,194078.6,,,,1.99297,51366.2,-18418.8
2022-Q3,201231.3,142568.8,149219.4,1019209.0,732145.6,735167.3,26499.2,19908.6,19582.5,533237.6,383439.9,367423.2,145781.3,83612.4,84827.0,49928.7,31541.8,32579.2,87640.4,70448.5,72869.8,409543.6,297255.3,315582.3,43956.5,37679.2,36159.3,51519.1,39663.9,43192.7,52227.6,36501.4,37646.3,148956.6,90724.2,101150.8,25243.4,22238.1,24563.6,1065228.6,752454.2,754958.5,4260.91,2191068.8,1065228.6,145.913700832,8.494231218,1.23184603,7.589877579,,,116.314807317,752454.2,754958.5,2920.16,1835082.5,1066284.4,1087071.0,372644.5,34174.7,20786.5,13388.1,46019.5,20308.6,19791.2,39553.3,586460.6,422663.7,440111.5,378482.6,8.835350253,275448.9,279575.6,574749.0,207978.0,18.841497236,147214.8,160535.9,,,,,,,277536.7,187221.7,165627.5,265658.9,21.866036038,202772.9,206038.9,11877.8,-15551.2,-40411.4,288554.7,439499.9,14.798933094,317449.0,324147.8,,,238268.6,-9.97735861,174880.3,174928.4,,,,1.94467,11877.8,-15551.2
2022-Q4,122233.9,141076.3,116423.0,976428.1,750749.3,739227.8,24067.9,18455.0,19939.7,455244.7,366740.6,366973.7,161640.0,87730.4,85301.3,52962.3,32256.0,33215.4,92903.7,72473.8,73752.0,444153.2,333297.8,319099.0,52516.9,44356.3,36671.4,56609.1,42588.3,44273.2,54771.7,37710.6,37657.5,158930.7,111471.4,101934.4,28421.1,24697.4,24810.6,1024144.1,785319.8,763749.3,4096.58,2183766.1,1024144.1,138.671286295,9.757556971,1.164417443,6.258020362,,,117.669197222,785319.8,763749.3,2954.16,1856450.6,1023732.5,1024529.5,251925.1,19650.2,796.9,18853.3,47716.0,34570.5,24521.5,38673.3,648645.4,486066.1,438383.9,380831.1,7.021448738,273441.0,274916.1,637802.6,267814.3,21.011937982,212625.1,163467.8,,,,,,,253264.9,158177.5,208942.5,265850.4,27.432093898,201408.8,215449.4,-12585.6,-43231.4,-6507.0,268761.0,385989.7,8.705016089,336633.5,306941.0,,,263755.9,-1.954562096,195557.3,190518.0,,,,1.87592,-12585.6,-43231.4
2023-Q1,101865.9,124199.5,138271.2,955890.6,731657.5,726816.1,28698.1,21431.7,19941.9,429187.8,352151.6,351556.6,151751.8,87657.6,81631.0,51597.1,31536.4,31825.2,96662.6,75797.8,75326.5,446407.6,326537.8,323492.4,49884.9,42316.1,39524.9,51103.7,36618.0,44817.8,60125.8,39186.7,38061.1,156517.1,106381.3,99026.7,32113.4,26237.9,26735.5,1011430.2,755999.5,755222.8,4045.72,2172154.4,1011430.2,138.495984168,8.532211648,-1.116410894,2.473526902,,,116.355525486,755999.5,755222.8,2921.18,1835724.9,,,,,,,55539.6,24342.0,28406.7,,604746.6,430424.7,447458.3,392938.4,11.868604941,285196.3,287367.4,,211808.2,18.512056706,145228.4,160090.9,,,,,,,304817.7,201375.3,169493.3,294359.7,20.749726648,223096.8,204151.5,10458.0,-21721.5,-34658.3,,351533.2,12.934656297,310850.9,318883.8,,,249667.3,-7.052095572,186651.4,180612.7,,,,1.86254,10458.0,-21721.5
2023-Q2,85900.9,117576.3,120402.3,923702.1,703735.5,726603.3,26843.0,19542.3,20172.7,412005.5,353343.5,354206.9,154080.2,87875.1,88795.8,49368.9,30206.5,31811.6,94902.6,73504.7,72947.8,435484.7,300643.2,320412.2,46014.0,38812.9,37856.7,52030.9,36127.9,42244.1,58841.7,38334.2,38752.7,154287.3,89926.1,99528.3,29408.2,23937.4,29082.6,978486.9,727072.3,751407.3,3913.95,2144248.5,978486.9,134.66537097,7.98390165,-0.505204851,0.755676895,,,115.767691727,727072.3,751407.3,2906.42,1826450.8,,,,,,,54784.8,23336.8,24804.0,,612827.8,427686.5,438697.7,394892.4,10.043818086,281622.0,282679.9,,217935.4,15.496783039,146064.5,156017.7,,,,,,,279758.2,181809.5,192307.4,278899.2,20.406315779,207323.7,203570.9,859.1,-25514.2,-11263.6,,353013.8,10.588920182,312375.6,312260.4,,,267112.9,-1.26491759,194799.3,191858.1,,,,1.82532,859.1,-25514.2
2023-Q3,65053.5,68036.0,86015.0,938492.0,693343.9,700419.7,27367.8,20807.3,20403.2,422018.4,329533.7,329322.3,136508.0,81009.8,86834.4,53052.0,32871.7,32340.9,94275.8,74227.0,73976.8,436053.9,310131.1,318353.3,46918.6,39615.5,37974.3,56279.9,42122.3,43145.7,57344.2,36849.3,37654.9,152978.1,92448.0,95697.3,28257.2,24869.0,29904.3,996833.1,719089.7,727541.7,3987.33,2129263.1,996833.1,141.69054492,4.554198902,-3.176124122,-3.631559274,,,112.090766145,719089.7,727541.7,2814.11,1768440.4,,,,,,,58341.0,25745.8,27122.0,,630704.6,449360.8,452142.0,407120.1,14.13746363,292098.4,293195.7,,223584.5,17.664768944,157262.4,158946.3,,,,,,,301075.0,201692.9,189384.7,260559.3,18.231513058,191822.3,199894.0,40515.6,9870.6,-10509.3,,335686.6,-0.45467003,263743.1,281077.6,,,270633.2,0.384165585,195707.1,195062.5,,,,1.87263,40515.6,9870.6
